Station,Date,Time,File.Name,Latitude_DD,Longitude_DD,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_GarciaGordon_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,21.202,10.6268,30.0236,22.9669,280.75453,58.763,14.56652,5.0493,1.2221,NA,0.6108,85.8432
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,22.208,10.6502,30.0703,22.9993,280.51931,58.782,14.55507,4.4272,1.1149,NA,0.5946,86.1881
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,23.229,10.6924,30.0926,23.0097,280.21996,58.783,14.54066,3.8516,1.0341,NA,0.6138,85.7748
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,24.223,10.72,30.1198,23.0262,279.99986,58.747,14.53001,3.4007,1.0668,NA,0.6328,85.3716
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,25.24,10.7366,30.1405,23.0395,279.85802,58.781,14.52314,3.0054,1.0166,NA,0.6007,86.0561
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,26.244,10.7377,30.1768,23.0676,279.77924,58.821,14.51922,2.6645,0.952,NA,0.5625,86.8835
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,27.26,10.7338,30.2034,23.089,279.74968,58.765,14.5177,2.3382,0.9432,NA,0.5785,86.5373
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,28.263,10.7321,30.2221,23.1038,279.72313,58.759,14.51635,2.0407,0.7911,NA,0.6611,84.7673
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,29.275,10.7301,30.237,23.1157,279.70509,58.695,14.51543,1.7853,0.7576,NA,0.7134,83.6645
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,30.286,10.7276,30.2445,23.122,279.70499,58.658,14.51539,1.5512,0.7432,NA,0.7445,83.0157
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,31.294,10.723,30.2555,23.1313,279.71067,58.688,14.51562,1.3459,0.7205,NA,0.7721,82.446
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,32.303,10.7172,30.264,23.1389,279.72877,58.578,14.51646,1.1617,0.7208,NA,0.8454,80.9555
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,33.316,10.7161,30.2657,23.1405,279.73208,58.505,14.5166,1.004,0.7137,NA,0.869,80.4744
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,34.324,10.7159,30.269,23.1431,279.72713,58.464,14.51635,0.86231,0.7151,NA,0.8841,80.1727
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,35.329,10.7145,30.2723,23.146,279.72844,58.418,14.5164,0.74587,0.7066,NA,0.6731,84.5061
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,36.345,10.7121,30.2757,23.149,279.73584,58.27,14.51674,0.64213,0.7486,NA,0.5315,87.5832
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,37.354,10.7088,30.2816,23.1542,279.7442,58.21,14.51712,0.55226,0.6612,NA,0.4682,88.9554
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,38.362,10.7046,30.2867,23.1589,279.75937,58.122,14.51783,0.47436,0.6401,NA,0.4739,88.8267
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,39.373,10.7032,30.2901,23.1619,279.76085,58.042,14.51789,0.40622,0.6757,NA,0.4766,88.7679
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,40.38,10.699,30.3011,23.1711,279.76399,57.974,14.51799,0.34671,0.6648,NA,0.5126,87.9738
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,41.392,10.6922,30.3119,23.1806,279.78329,57.919,14.51888,0.29611,0.6471,NA,0.5641,86.8474
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,42.402,10.6905,30.3136,23.1822,279.79048,57.829,14.51921,0.25128,0.6289,NA,0.6188,85.676
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,43.409,10.6899,30.3158,23.1841,279.78909,57.759,14.51913,0.21561,0.6064,NA,0.6912,84.1319
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,44.421,10.6886,30.317,23.1853,279.79515,57.748,14.51942,0.18484,0.6005,NA,0.7915,82.0609
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,45.429,10.6857,30.3185,23.187,279.80944,57.604,14.5201,0.15929,0.6023,NA,0.7637,82.6288
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,46.441,10.6842,30.3198,23.1883,279.8156,57.516,14.52038,0.13745,0.5642,NA,0.595,86.1803
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,47.445,10.6832,30.3288,23.1954,279.80382,57.494,14.51979,0.1194,0.571,NA,0.575,86.6099
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,48.461,10.6793,30.3432,23.2072,279.7983,57.41,14.51946,0.10476,0.6102,NA,0.5879,86.3311
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,49.465,10.6765,30.3489,23.2122,279.80393,57.278,14.51971,0.092511,0.5996,NA,0.606,85.9417
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,50.479,10.677,30.3501,23.2131,279.79834,57.235,14.51944,0.08268,0.5483,NA,0.6031,86.0043
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,51.488,10.6769,30.3521,23.2146,279.79499,57.166,14.51927,0.074838,0.5422,NA,0.6111,85.8325
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,52.496,10.6771,30.352,23.2146,279.79424,57.073,14.51923,0.068455,0.5538,NA,0.6143,85.7648
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,53.509,10.6772,30.3541,23.2162,279.78941,57.005,14.51899,0.063467,0.506,NA,0.6125,85.8009
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,54.517,10.6773,30.3558,23.2176,279.78518,56.952,14.51879,0.059502,0.5345,NA,0.6151,85.7453
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,55.526,10.6749,30.3657,23.2257,279.77998,56.856,14.51849,0.056306,0.5342,NA,0.6296,85.4367
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,56.538,10.6727,30.3661,23.2264,279.79222,56.821,14.51909,0.053763,0.5129,NA,0.6348,85.3253
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,57.543,10.6726,30.3733,23.232,279.77878,56.799,14.5184,0.051775,0.5101,NA,0.6365,85.289
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,58.557,10.6646,30.3941,23.2496,279.78544,56.697,14.51864,0.05003,0.5046,NA,0.6732,84.5108
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,59.566,10.6591,30.4047,23.2587,279.79743,56.673,14.51917,0.048618,0.549,NA,0.7068,83.8049
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,60.572,10.6535,30.4165,23.2688,279.80758,56.628,14.51962,0.047485,0.5265,NA,0.7375,83.162
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,61.588,10.6509,30.4191,23.2714,279.81792,56.523,14.5201,0.046508,0.5068,NA,0.7515,82.8724
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,62.592,10.6499,30.422,23.2739,279.8179,56.478,14.52009,0.045835,0.4989,NA,0.755,82.7995
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,63.603,10.6466,30.4281,23.2792,279.8253,56.42,14.52042,0.045219,0.4771,NA,0.7697,82.4953
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,64.614,10.6445,30.4348,23.2847,279.8251,56.304,14.52038,0.044726,0.4671,NA,0.775,82.3876
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,65.623,10.638,30.4447,23.2935,279.84446,56.257,14.52127,0.044315,0.4661,NA,0.7958,81.9606
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,66.634,10.6345,30.4489,23.2974,279.85714,56.196,14.52186,0.043981,0.4491,NA,0.811,81.6476
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,67.645,10.6325,30.4518,23.3001,279.86296,56.093,14.52213,0.043738,0.4638,NA,0.8313,81.2346
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,68.653,10.6307,30.4542,23.3022,279.86924,56.009,14.52242,0.043582,0.4448,NA,0.8414,81.031
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,69.665,10.6289,30.4591,23.3063,279.87013,55.978,14.52244,0.043471,0.4692,NA,0.8436,80.9858
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,70.672,10.617,30.4791,23.3239,279.90217,55.909,14.52389,0.043394,0.4557,NA,0.8851,80.1513
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,71.682,10.5969,30.5018,23.3449,279.97795,55.736,14.52743,0.043241,0.4431,NA,0.9465,78.9312
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,72.691,10.5898,30.5083,23.3513,280.00741,55.844,14.52882,0.04313,0.44,NA,0.9717,78.4327
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,73.701,10.5837,30.5226,23.3634,280.01548,55.735,14.52914,0.04306,0.4379,NA,0.9835,78.2017
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,74.712,10.5684,30.5433,23.3821,280.06666,55.6,14.53151,0.043048,0.4063,NA,1.0268,77.3604
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,75.72,10.5616,30.5587,23.3953,280.0765,55.545,14.53192,0.043005,0.407,NA,1.0641,76.6426
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,76.735,10.5578,30.5642,23.4002,280.08885,55.452,14.53249,0.043017,0.3576,NA,1.0894,76.1594
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,77.739,10.5556,30.5701,23.4052,280.09049,55.358,14.53254,0.042969,0.3604,NA,1.1095,75.7779
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,78.757,10.5531,30.5748,23.4093,280.09596,55.292,14.53278,0.043014,0.3555,NA,1.1236,75.5114
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,79.756,10.552,30.5768,23.411,280.09834,55.264,14.53289,0.043025,0.3516,NA,1.1721,74.5999
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,80.775,10.5481,30.5832,23.4167,280.10963,55.145,14.53341,0.042977,0.3591,NA,1.1902,74.265
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,81.776,10.542,30.5919,23.4245,280.12893,55.048,14.53429,0.042994,0.3612,NA,1.2154,73.7966
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,82.794,10.5394,30.594,23.4266,280.14061,54.937,14.53484,0.043013,0.3522,NA,1.2177,73.7543
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,83.799,10.539,30.5945,23.4271,280.14155,54.821,14.53489,0.042997,0.3321,NA,1.2363,73.4133
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,84.814,10.5388,30.5953,23.4278,280.14138,54.749,14.53487,0.043059,0.3448,NA,1.2478,73.2019
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,85.816,10.5388,30.5954,23.4278,280.1412,54.669,14.53487,0.043045,0.3428,NA,1.2679,72.835
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,86.831,10.5372,30.5979,23.4301,280.14545,54.601,14.53506,0.043092,0.3433,NA,1.2433,73.2846
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,87.839,10.5358,30.5994,23.4315,280.15135,54.52,14.53534,0.043073,0.3531,NA,1.2382,73.3786
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,88.854,10.5353,30.5998,23.432,280.15311,54.507,14.53542,0.043103,0.3398,NA,1.2352,73.4337
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,89.856,10.5349,30.6005,23.4325,280.15435,54.388,14.53548,0.043115,0.3415,NA,1.2479,73.2011
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,90.869,10.5341,30.602,23.4338,280.15644,54.294,14.53557,0.043118,0.347,NA,1.2325,73.4825
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,91.878,10.5315,30.6046,23.4363,280.16685,54.184,14.53606,0.043103,0.3299,NA,1.2511,73.1416
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,92.891,10.5287,30.6073,23.439,280.178,54.085,14.53658,0.043141,0.3353,NA,1.2891,72.45
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,93.897,10.5257,30.6101,23.4416,280.1909,54.085,14.53719,0.043091,0.3239,NA,1.3162,71.9612
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,94.91,10.5202,30.6145,23.446,280.21541,54.004,14.53834,0.043169,0.3323,NA,1.363,71.1252
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,95.92,10.5135,30.6192,23.4508,280.24635,53.898,14.53981,0.043139,0.3336,NA,1.4119,70.2588
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,96.933,10.5096,30.6226,23.4541,280.26256,53.891,14.54057,0.04319,0.3306,NA,1.4628,69.3719
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,97.935,10.4839,30.6359,23.4688,280.3917,53.882,14.5467,0.043233,0.3219,NA,1.6169,66.7631
9_6,2020-10-15,15:12,2020_10-15_t9_s06_cast065_4141,59.5820666666667,-151.384966666667, 4141,103,98.925,10.4222,30.6798,23.5132,280.67672,53.795,14.56016,0.043211,0.3223,NA,2.1869,57.9998
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,1.007,9.8377,29.8038,22.9234,286.00235,62.697,14.81845,178.44,0.5456,NA,10.5557,14.9122
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,2.01,10.1807,29.335,22.5036,284.88164,62.014,14.76679,174.45,0.6625,NA,1.4019,70.282
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,3.025,10.2251,29.4305,22.5709,284.40751,59.165,14.74372,119.32,1.0238,NA,0.668,84.6323
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,4.039,10.2204,29.4455,22.5833,284.40546,59.301,14.74355,92.036,1.1632,NA,0.6313,85.4007
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,5.05,10.2166,29.4601,22.5953,284.39973,59.375,14.74322,72.269,1.6802,NA,0.6069,85.9226
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,6.054,10.2165,29.4882,22.6172,284.34281,59.436,14.74039,54.702,1.9195,NA,0.7266,83.4079
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,7.072,10.2214,29.5143,22.6368,284.25952,59.54,14.73629,43.114,1.9436,NA,0.7829,82.2248
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,8.075,10.2093,29.5198,22.6431,284.32336,59.594,14.73933,35.456,1.9912,NA,0.7841,82.1996
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,9.087,10.198,29.6305,22.7311,284.16752,59.634,14.73142,28.429,2.0844,NA,0.7735,82.4164
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,10.091,10.287,29.895,22.9226,283.08431,59.758,14.67852,23.326,1.9652,NA,0.7076,83.7888
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,11.107,10.4725,29.9612,22.9437,281.81597,59.789,14.61757,19.878,1.9501,NA,0.6084,85.8939
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,12.112,10.5412,29.9403,22.9162,281.44019,59.798,14.59967,17.277,1.6041,NA,0.5468,87.225
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,13.123,10.5622,29.9445,22.916,281.30429,59.984,14.59315,15.095,1.4821,NA,0.5197,87.8167
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,14.136,10.5712,29.9572,22.9243,281.22388,59.984,14.58925,13.03,1.3017,NA,0.5375,87.4265
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,15.136,10.5867,30.0022,22.9568,281.0399,59.961,14.58027,11.249,1.3616,NA,0.6228,85.583
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,16.155,10.618,30.0014,22.9509,280.85157,60.042,14.57125,9.7101,1.3238,NA,0.6268,85.4963
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,17.158,10.6258,30.0111,22.9573,280.78532,60.106,14.56804,8.5067,1.3763,NA,0.6632,84.7229
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,18.171,10.6394,30.0478,22.9835,280.6294,60.144,14.56044,7.4633,1.1975,NA,0.7025,83.894
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,19.179,10.6652,30.0791,23.0036,280.41153,60.16,14.54988,6.4838,1.1413,NA,0.8068,81.7421
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,20.196,10.6938,30.1483,23.0527,280.10043,60.171,14.53471,5.6107,0.9944,NA,0.8362,81.1409
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,21.19,10.7359,30.1642,23.058,279.8152,60.179,14.52099,4.9405,1.0438,NA,0.7352,83.2244
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,22.213,10.7262,30.2146,23.0989,279.77309,60.053,14.51877,4.3218,0.8913,NA,0.6854,84.2525
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,23.218,10.728,30.2499,23.126,279.69256,60.096,14.51477,3.7422,0.8186,NA,0.6659,84.665
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,24.227,10.7253,30.2693,23.1416,279.6694,60.049,14.51359,3.2085,0.8168,NA,0.669,84.5981
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,25.238,10.7209,30.2881,23.157,279.65857,59.936,14.51299,2.7711,0.712,NA,0.6905,84.1453
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,26.25,10.716,30.2956,23.1637,279.67309,59.851,14.51366,2.3756,0.6761,NA,0.7177,83.5745
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,27.257,10.7147,30.297,23.165,279.67758,59.799,14.51386,2.0307,0.6433,NA,0.7571,82.7562
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,28.265,10.7141,30.2986,23.1664,279.67861,59.723,14.51391,1.742,0.6342,NA,0.806,81.7505
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,29.275,10.7128,30.303,23.17,279.67785,59.555,14.51386,1.4911,0.6241,NA,0.8579,80.6957
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,30.286,10.71,30.3074,23.174,279.68556,59.472,14.51421,1.2803,0.6787,NA,0.9876,78.1236
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,31.295,10.7089,30.3104,23.1764,279.68634,59.329,14.51424,1.096,0.6139,NA,1.0439,77.0364
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,32.301,10.7062,30.3119,23.1781,279.69899,59.22,14.51483,0.9379,0.6201,NA,1.0672,76.583
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,33.315,10.7025,30.3151,23.1813,279.71516,59.111,14.51559,0.79876,0.62,NA,1.0667,76.5998
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,34.324,10.7022,30.3157,23.1818,279.71592,59.015,14.51563,0.68245,0.6286,NA,0.647,85.1006
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,35.335,10.7027,30.3154,23.1814,279.71352,58.93,14.51552,0.58216,0.6413,NA,0.5024,88.1951
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,36.345,10.7022,30.3158,23.1819,279.71546,58.808,14.51561,0.49653,0.5999,NA,0.5,88.2499
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,37.348,10.7023,30.3156,23.1818,279.71519,58.737,14.5156,0.42516,0.5919,NA,0.4994,88.2634
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,38.37,10.7024,30.3161,23.1822,279.71379,58.676,14.51553,0.36276,0.634,NA,0.4936,88.3899
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,39.368,10.7008,30.3181,23.184,279.71963,58.593,14.5158,0.31148,0.5697,NA,0.5055,88.1286
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,40.381,10.6999,30.319,23.1848,279.72323,58.509,14.51597,0.2667,0.5696,NA,0.5123,87.9773
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,41.391,10.6998,30.3189,23.1848,279.72331,58.431,14.51597,0.22949,0.6021,NA,0.5353,87.4714
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,42.4,10.7001,30.3186,23.1845,279.72244,58.362,14.51593,0.19762,0.5602,NA,0.7009,83.9689
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,43.413,10.7005,30.3185,23.1844,279.72005,58.297,14.51582,0.1709,0.6245,NA,0.7063,83.8172
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,44.42,10.7003,30.3184,23.1843,279.72138,58.214,14.51588,0.14898,0.57,NA,0.7731,82.443
9_7,2020-10-15,15:29,2020_10-15_t9_s07_cast066_4141,59.5853166666667,-151.388933333333, 4141,103,45.426,10.699,30.3198,23.1857,279.72702,58.194,14.51614,0.13076,0.6418,NA,0.5904,86.3116
