Station,Date,Time,Latitude_DD,Longitude_DD,File.Name,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,9.085,4.2124,31.5205,24.9988,313.95,97.652,16.50388,104.1,0.2046,0.3124,0.3124,92.4866
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,10.094,4.2053,31.5247,25.0028,313.63,97.539,16.50601,94.819,0.1995,0.3119,0.3119,92.4983
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,11.107,4.1999,31.5298,25.0074,313.768,97.573,16.50741,84.216,0.2313,0.3121,0.3121,92.4943
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,12.11,4.1914,31.5282,25.0069,313.648,97.515,16.51076,73.43,0.2232,0.3109,0.3109,92.5218
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,13.124,4.179,31.5324,25.0115,313.772,97.527,16.51485,66.288,0.2398,0.3113,0.3113,92.5117
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,14.135,4.1719,31.5342,25.0136,313.951,97.567,16.51725,58.791,0.283,0.3098,0.3098,92.5478
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,15.138,4.1554,31.5274,25.0098,314.091,97.566,16.52418,53.064,0.3027,0.3105,0.3105,92.5293
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,16.154,4.1433,31.5371,25.0187,314.324,97.617,16.52751,47.221,0.333,0.3134,0.3134,92.4646
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,17.16,4.1407,31.5375,25.0192,314.382,97.629,16.52846,42.516,0.3869,0.3131,0.3131,92.4711
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,18.175,4.1398,31.5386,25.0203,314.554,97.681,16.52865,37.937,0.3924,0.3124,0.3124,92.4877
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,19.174,4.1406,31.5386,25.0202,314.715,97.733,16.52836,33.715,0.416,0.3126,0.3126,92.4828
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,20.195,4.1403,31.5375,25.0194,314.816,97.763,16.52856,30.348,0.4457,0.3123,0.3123,92.4906
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,21.196,4.1384,31.5358,25.0181,314.617,97.696,16.52948,27.143,0.4323,0.3102,0.3102,92.5394
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,22.208,4.1208,31.5343,25.0187,314.743,97.692,16.53619,24.352,0.4498,0.3117,0.3117,92.5035
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,23.22,4.1109,31.5425,25.0262,314.863,97.712,16.53891,21.928,0.4232,0.3136,0.3136,92.4597
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,24.225,4.1095,31.543,25.0267,315.047,97.766,16.53936,19.673,0.4176,0.3134,0.3134,92.4646
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,25.239,4.1056,31.545,25.0287,315.215,97.81,16.5406,17.711,0.4059,0.3133,0.3133,92.4649
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,26.246,4.1032,31.5474,25.0308,315.158,97.789,16.54119,15.897,0.4068,0.313,0.313,92.4724
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,27.257,4.1001,31.5502,25.0334,315.287,97.824,16.542,14.336,0.3889,0.3132,0.3132,92.4681
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,28.268,4.0969,31.552,25.0351,315.388,97.849,16.54299,12.887,0.4002,0.3148,0.3148,92.4314
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,29.274,4.0931,31.5549,25.0377,315.314,97.819,16.54404,11.671,0.4055,0.314,0.314,92.4496
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,30.288,4.0907,31.5544,25.0376,315.326,97.816,16.54501,10.523,0.3834,0.3135,0.3135,92.4627
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,31.294,4.0817,31.5557,25.0396,315.217,97.762,16.5482,9.5068,0.4038,0.3141,0.3141,92.4467
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,32.303,4.0735,31.5566,25.041,315.276,97.762,16.55113,8.6041,0.399,0.3158,0.3158,92.4091
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,33.315,4.0651,31.5598,25.0444,315.403,97.784,16.55388,7.7659,0.3901,0.3156,0.3156,92.4119
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,34.325,4.0594,31.5595,25.0448,315.725,97.87,16.55602,6.9916,0.3878,0.3197,0.3197,92.3187
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,35.332,4.0505,31.5568,25.0434,315.686,97.835,16.55967,6.3124,0.3832,0.3225,0.3225,92.254
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,36.343,4.036,31.5601,25.0475,315.329,97.692,16.56467,5.6722,0.3858,0.3242,0.3242,92.2165
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,37.355,4.0143,31.5508,25.0421,315.261,97.612,16.57386,5.1101,0.372,0.3283,0.3283,92.1194
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,38.36,3.9774,31.5509,25.0457,315.413,97.572,16.58765,4.5867,0.355,0.3401,0.3401,91.8492
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,39.375,3.9231,31.5353,25.0385,315.615,97.494,16.60984,4.1075,0.3284,0.3524,0.3524,91.5673
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,40.38,3.8329,31.5613,25.0677,315.435,97.243,16.64055,3.6818,0.3173,0.3741,0.3741,91.0703
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,41.393,3.7895,31.5661,25.0756,315.633,97.206,16.6563,3.2766,0.2912,0.3883,0.3883,90.7493
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,42.4,3.756,31.5748,25.0856,315.793,97.182,16.66787,2.9122,0.2716,0.4106,0.4106,90.2457
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,43.411,3.7422,31.5789,25.0901,315.759,97.141,16.67259,2.5775,0.2833,0.432,0.432,89.7639
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,44.419,3.7327,31.5788,25.0909,316.203,97.256,16.67621,2.2712,0.2839,0.4535,0.4535,89.2821
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,45.431,3.723,31.5773,25.0907,316.2,97.23,16.68003,1.9983,0.2839,0.4634,0.4634,89.062
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,46.44,3.7119,31.5796,25.0935,316.12,97.181,16.68395,1.7561,0.2866,0.4758,0.4758,88.7844
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,47.448,3.7069,31.5824,25.0961,316.252,97.212,16.68548,1.5385,0.2861,0.4864,0.4864,88.5503
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,48.458,3.7056,31.5823,25.0962,316.372,97.245,16.68602,1.3481,0.2983,0.4916,0.4916,88.4359
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,49.469,3.7022,31.5795,25.0942,316.43,97.253,16.68762,1.1826,0.2947,0.4914,0.4914,88.4405
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,50.476,3.6959,31.5804,25.0956,316.266,97.188,16.68988,1.0468,0.2809,0.498,0.498,88.2945
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,51.49,3.6915,31.5815,25.0969,316.183,97.153,16.69143,0.91829,0.2835,0.5036,0.5036,88.1717
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,52.497,3.6894,31.5815,25.0971,316.187,97.15,16.69221,0.80056,0.2852,0.5065,0.5065,88.1069
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,53.505,3.6835,31.5781,25.0949,316.392,97.196,16.69488,0.69791,0.2856,0.5092,0.5092,88.0478
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,54.52,3.6738,31.5761,25.0943,316.345,97.157,16.69879,0.60742,0.2841,0.5197,0.5197,87.8157
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,55.524,3.6348,31.56,25.085,316.15,96.993,16.7155,0.52632,0.2787,0.5842,0.5842,86.4135
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,56.541,3.5844,31.5821,25.1072,315.867,96.802,16.73194,0.44828,0.2789,0.672,0.672,84.5373
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,57.543,3.5753,31.5891,25.1136,315.693,96.733,16.73455,0.37585,0.2558,0.7292,0.7292,83.3338
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,58.558,3.5731,31.5883,25.113,316.671,97.027,16.73547,0.31643,0.2487,0.7474,0.7474,82.9573
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,59.563,3.5724,31.5895,25.1141,316.024,96.827,16.73561,0.26624,0.2645,0.7574,0.7574,82.7495
4_6,2022-03-01,12:12,59.575,-151.65,2022_03-01_t4_s06_cast082_4141, 4141,63,60.572,3.5726,31.5896,25.1142,314.936,96.495,16.73552,0.22441,0.2552,0.7652,0.7652,82.5879
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,1.01,3.9533,31.547,25.0448,310.323,95.938,16.5971,126.56,0.1777,0.3953,0.3953,90.591
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,2.021,3.9508,31.5478,25.0456,312.71,96.671,16.59795,100.47,0.1817,0.3968,0.3968,90.5562
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,3.028,3.9488,31.5491,25.0469,313.001,96.757,16.59859,91.823,0.1762,0.3994,0.3994,90.4976
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,4.037,3.9489,31.5504,25.0479,313.522,96.92,16.59837,90.264,0.1978,0.4028,0.4028,90.4194
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,5.047,3.9493,31.5503,25.0477,313.758,96.993,16.59823,98.573,0.2285,0.4024,0.4024,90.4299
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,6.057,3.9484,31.55,25.0476,313.786,97,16.5986,89.815,0.2241,0.4017,0.4017,90.446
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,7.065,3.9465,31.5554,25.0521,313.913,97.038,16.59867,80.829,0.2519,0.4051,0.4051,90.3681
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,8.079,3.9462,31.5559,25.0526,313.87,97.025,16.59871,72.184,0.2542,0.4078,0.4078,90.3082
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,9.084,3.9454,31.5561,25.0528,314.042,97.076,16.59897,63.884,0.2552,0.409,0.409,90.2806
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,10.097,3.9446,31.5562,25.053,314.145,97.106,16.59928,55.82,0.2806,0.4129,0.4129,90.192
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,11.102,3.9449,31.5563,25.053,314.413,97.19,16.59912,49.118,0.3383,0.4122,0.4122,90.2086
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,12.118,3.9456,31.5569,25.0534,314.578,97.243,16.59882,43.032,0.3488,0.4091,0.4091,90.2781
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,13.119,3.9468,31.5579,25.0541,314.54,97.235,16.59826,37.73,0.3685,0.4101,0.4101,90.2555
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,14.134,3.9487,31.5588,25.0546,314.768,97.31,16.59742,33.106,0.3941,0.4075,0.4075,90.3138
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,15.139,3.9501,31.5568,25.0529,314.743,97.304,16.59713,29.133,0.4232,0.3992,0.3992,90.5027
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,16.157,3.9504,31.5616,25.0567,314.699,97.295,16.59646,25.742,0.4385,0.3965,0.3965,90.5621
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,17.156,3.9544,31.5607,25.0556,314.862,97.354,16.59505,22.616,0.4575,0.3886,0.3886,90.7419
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,18.173,3.954,31.5603,25.0553,315.163,97.447,16.59523,20.058,0.4654,0.3816,0.3816,90.9004
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,19.175,3.9499,31.556,25.0523,315.328,97.484,16.59733,17.635,0.4592,0.3831,0.3831,90.8663
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,20.19,3.935,31.5568,25.0544,315.158,97.397,16.6028,15.628,0.4639,0.3867,0.3867,90.7845
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,21.2,3.8805,31.5359,25.0429,315.085,97.23,16.62573,13.744,0.4415,0.4134,0.4134,90.1826
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,22.206,3.8362,31.5593,25.0656,315.003,97.117,16.63958,12.008,0.4206,0.4538,0.4538,89.2758
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,23.222,3.8224,31.565,25.0715,314.911,97.06,16.64407,10.469,0.3782,0.4703,0.4703,88.9062
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,24.224,3.8189,31.5645,25.0714,315.083,97.105,16.64544,9.0752,0.374,0.4783,0.4783,88.7296
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,25.241,3.8152,31.5664,25.0733,315.163,97.122,16.64658,7.9011,0.3694,0.4855,0.4855,88.5701
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,26.243,3.8146,31.5664,25.0733,314.852,97.025,16.64681,6.8413,0.3576,0.4882,0.4882,88.5102
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,27.257,3.8133,31.5664,25.0735,314.891,97.034,16.64733,5.9415,0.3641,0.4888,0.4888,88.4977
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,28.271,3.8128,31.5671,25.0741,314.963,97.054,16.64744,5.15,0.3683,0.492,0.492,88.4273
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,29.269,3.8134,31.5668,25.0738,314.993,97.065,16.64721,4.4626,0.3498,0.4952,0.4952,88.3555
4_7,2022-03-01,12:06,59.592,-151.65,2022_03-01_t4_s07_cast081_4141, 4141,35,30.28,3.8137,31.5667,25.0737,314.946,97.052,16.6471,3.9047,0.3594,0.4914,0.4914,88.4414
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,1.012,3.5878,31.4514,25.0025,314.628,96.336,16.7465,204.38,0.1726,0.573,0.573,86.6576
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,2.018,3.5891,31.4485,25.0001,315.166,96.501,16.74635,150.23,0.1598,0.5499,0.5499,87.1544
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,3.03,3.5863,31.449,25.0007,315.385,96.562,16.74739,127.54,0.159,0.5499,0.5499,87.1559
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,4.034,3.5843,31.4505,25.0022,315.796,96.685,16.74795,130.48,0.1728,0.5503,0.5503,87.1462
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,5.048,3.5845,31.4521,25.0034,316.127,96.787,16.74766,125.79,0.1848,0.5463,0.5463,87.2342
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,6.057,3.5874,31.4531,25.004,316.307,96.85,16.74643,119.79,0.1919,0.5456,0.5456,87.2481
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,7.067,3.587,31.451,25.0023,316.994,97.057,16.74686,105.18,0.1991,0.5447,0.5447,87.2684
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,8.072,3.5854,31.4528,25.004,316.563,96.924,16.74726,92.169,0.2085,0.547,0.547,87.2187
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,9.094,3.5863,31.454,25.0047,316.894,97.028,16.74678,81.058,0.2346,0.5436,0.5436,87.2942
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,10.087,3.585,31.4502,25.0018,317.007,97.057,16.74771,70.683,0.266,0.5443,0.5443,87.2784
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,11.112,3.5786,31.4532,25.0049,317.007,97.044,16.74979,60.562,0.2868,0.5439,0.5439,87.2856
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,12.113,3.5826,31.4546,25.0056,317.232,97.123,16.74807,53.113,0.3132,0.5442,0.5442,87.2803
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,13.121,3.5772,31.447,25,317.444,97.169,16.75106,45.82,0.3425,0.5468,0.5468,87.2225
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,14.135,3.5729,31.4531,25.0053,317.429,97.159,16.75196,39.526,0.3797,0.5444,0.5444,87.2761
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,15.141,3.5734,31.465,25.0147,317.335,97.14,16.75035,34.148,0.4291,0.5442,0.5442,87.2793
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,16.152,3.6286,31.5224,25.0554,317.363,97.322,16.72242,29.403,0.4738,0.5344,0.5344,87.495
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,17.159,3.7366,31.5229,25.046,317.58,97.647,16.68147,25.451,0.5232,0.5,0.5,88.2513
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,18.175,3.7833,31.5107,25.0319,317.516,97.73,16.66533,22.182,0.494,0.4684,0.4684,88.948
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,19.174,3.8165,31.5149,25.0322,316.979,97.647,16.65231,19.405,0.5187,0.4501,0.4501,89.3566
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,20.196,3.8368,31.5116,25.0276,316.845,97.651,16.64507,16.948,0.5543,0.438,0.438,89.6293
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,21.196,3.841,31.5083,25.0246,316.723,97.621,16.64387,14.899,0.5135,0.4352,0.4352,89.6914
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,22.212,3.8417,31.5121,25.0276,316.396,97.525,16.64313,13.005,0.5273,0.4342,0.4342,89.7136
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,23.216,3.8501,31.5178,25.0313,316.529,97.59,16.63934,11.425,0.5186,0.4295,0.4295,89.8186
4_8,2022-03-01,12:01,59.608,-151.65,2022_03-01_t4_s08_cast080_4141, 4141,29,24.222,3.8602,31.5156,25.0287,316.597,97.633,16.6358,10.046,0.5249,0.429,0.429,89.8307
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,1.01,3.0159,31.2581,24.8978,323.029,97.381,16.99058,153.95,0.2232,0.8486,0.8486,80.8836
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,2.018,2.9993,31.252,24.8943,323.098,97.358,16.99782,121.47,0.207,0.8595,0.8595,80.6638
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,3.03,2.9814,31.2468,24.8917,323.03,97.29,17.00546,89.953,0.2205,0.889,0.889,80.0713
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,4.036,2.9527,31.2587,24.9035,322.9,97.19,17.01522,72.475,0.2557,0.9213,0.9213,79.4273
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,5.049,2.9499,31.2595,24.9044,323.427,97.343,17.01619,59.086,0.3168,0.929,0.929,79.273
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,6.057,2.9439,31.2581,24.9037,323.425,97.327,17.01872,47.338,0.3724,0.9413,0.9413,79.0311
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,7.065,2.9321,31.2601,24.9063,323.703,97.384,17.02308,38.57,0.4328,0.9549,0.9549,78.7641
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,8.074,2.9305,31.2679,24.9127,323.645,97.368,17.02272,31.419,0.4715,0.9597,0.9597,78.6696
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,9.085,2.9352,31.2713,24.915,323.71,97.402,17.02049,25.452,0.5064,0.9656,0.9656,78.5539
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,10.095,2.9557,31.3015,24.9374,323.672,97.462,17.00872,20.505,0.5095,0.9627,0.9627,78.6104
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,11.102,2.9896,31.2923,24.9273,323.716,97.55,16.99661,16.685,0.5051,0.9537,0.9537,78.7857
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,12.116,3.0011,31.2899,24.9244,323.588,97.538,16.99241,13.508,0.4933,0.9442,0.9442,78.974
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,13.12,3.0033,31.2952,24.9285,323.448,97.505,16.99087,10.911,0.5058,0.9451,0.9451,78.9566
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,14.134,3.0227,31.3042,24.9341,323.304,97.515,16.9822,8.8727,0.5087,0.9362,0.9362,79.1322
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,15.139,3.0367,31.299,24.9288,323.48,97.598,16.97737,7.2258,0.4827,0.9302,0.9302,79.2516
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,16.154,3.0402,31.2995,24.9289,323.02,97.468,16.97594,5.8524,0.4885,0.9233,0.9233,79.3885
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,17.159,3.057,31.3224,24.9458,322.794,97.458,16.96656,4.7861,0.4964,0.9192,0.9192,79.4688
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,18.171,3.1062,31.3594,24.9712,322.885,97.631,16.94289,3.8882,0.4834,0.8829,0.8829,80.1929
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,19.179,3.1854,31.4085,25.0037,322.598,97.772,16.90611,3.2005,0.4766,0.8333,0.8333,81.1945
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,20.192,3.2714,31.4227,25.0076,322.193,97.867,16.87116,2.6865,0.4671,0.7501,0.7501,82.9
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,21.197,3.3534,31.431,25.0071,321.635,97.901,16.83857,2.2601,0.4591,0.6979,0.6979,83.9898
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,22.209,3.3825,31.4114,24.989,321.028,97.772,16.82979,1.9337,0.443,0.664,0.664,84.7057
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,23.217,3.3939,31.4313,25.0037,320.113,97.535,16.82302,1.6305,0.4629,0.6548,0.6548,84.8987
4_9,2022-03-01,11:54,59.625,-151.65,2022_03-01_t4_s09_cast079_4141, 4141,27,24.186,3.4304,31.4542,25.019,319.497,97.452,16.80622,1.3836,0.4664,0.643,0.643,85.1541
